10417869:86	NR_047636	chrY	-	13869652	14101944	14101944	14101944	29	13869652,13872290,13881551,13918980,13920230,13924150,13926672,13927311,13927459,13944828,13945874,13947494,13976059,13976276,13977196,13979150,13979737,13981040,13981703,13987540,13990529,14015132,14018191,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13872461,13881678,13919122,13920418,13924265,13926821,13927386,13927524,13945034,13945980,13947624,13976107,13976672,13977292,13979243,13979827,13981260,13981802,13987667,13990623,14015167,14018246,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
10418554:86	NM_001258260	chrY	-	13869652	14101944	13871129	14100939	29	13869652,13872290,13881551,13918980,13920230,13924150,13926672,13927311,13927459,13944828,13945874,13947494,13956836,13976276,13977196,13979150,13979737,13981040,13981703,13987540,13990529,14015132,14018191,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13872461,13881678,13919122,13920418,13924265,13926821,13927386,13927524,13945034,13945980,13947624,13957609,13976672,13977292,13979243,13979827,13981260,13981802,13987667,13990623,14015167,14018246,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	cmpl	cmpl	0,0,2,1,2,1,2,2,0,1,0,2,0,0,0,0,0,2,2,1,0,1,0,2,0,1,0,2,0,
10419215:86	NR_047622	chrY	-	13869652	14101944	14101944	14101944	28	13869652,13872290,13881551,13918980,13920230,13924150,13926672,13927311,13927459,13944828,13945874,13947494,13976276,13977196,13979150,13979737,13980361,13981040,13987540,13990529,14015132,14018191,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13872461,13881678,13919122,13920418,13924265,13926821,13927386,13927524,13945034,13945980,13947624,13976672,13977292,13979243,13979893,13980496,13981260,13987667,13990623,14015167,14018246,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
10419879:86	NR_047639	chrY	-	13869652	14101944	14101944	14101944	26	13869652,13872290,13881551,13918980,13920230,13924150,13926672,13927311,13927459,13944828,13945874,13947494,13976276,13977196,13979150,13981040,13981703,13987540,14015132,14018191,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13872461,13881678,13919122,13920418,13924265,13926821,13927386,13927524,13945034,13945980,13947624,13976672,13977292,13979243,13981260,13981802,13987667,14015167,14018246,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
10420501:86	NM_001258256	chrY	-	13869652	14101944	13871129	14100939	28	13869652,13881551,13918980,13920230,13924150,13926672,13927311,13927459,13944828,13945874,13947494,13956836,13976276,13977196,13979150,13980361,13981040,13981703,13987540,13990529,14015132,14018191,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13881678,13919122,13920418,13924265,13926821,13927386,13927524,13945034,13945980,13947624,13957609,13976672,13977292,13979243,13980496,13981260,13981802,13987667,13990623,14015167,14018246,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	cmpl	cmpl	0,2,1,2,1,2,2,0,1,0,2,0,0,0,0,0,2,2,1,0,1,0,2,0,1,0,2,0,
10421142:86	NR_047605	chrY	-	13869652	14101944	14101944	14101944	28	13869652,13872290,13881551,13899514,13918980,13920230,13924150,13926672,13927311,13927459,13944828,13945874,13947494,13976276,13977196,13979150,13981040,13981703,13987540,13990529,14015132,14018191,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13872461,13881678,13899619,13919122,13920418,13924265,13926821,13927386,13927524,13945034,13945980,13947624,13976672,13977292,13979243,13981260,13981754,13987667,13990623,14015167,14018246,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
10421806:86	NM_001258253	chrY	-	13869652	14101944	13871129	14100939	28	13869652,13881551,13918980,13920230,13924150,13926672,13927311,13927459,13944828,13945874,13947494,13956836,13976059,13976276,13977196,13979150,13981040,13981703,13987540,13990529,14015132,14018191,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13881678,13919122,13920418,13924265,13926821,13927386,13927524,13945034,13945980,13947624,13957609,13976107,13976672,13977292,13979243,13981260,13981802,13987667,13990623,14015167,14018246,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	cmpl	cmpl	0,2,1,2,1,2,2,0,1,0,2,0,0,0,0,0,2,2,1,0,1,0,2,0,1,0,2,0,
10422447:86	NM_001258262	chrY	-	13869652	14101944	13871129	14100939	30	13869652,13872290,13881551,13918980,13920230,13924150,13926672,13927311,13927459,13944828,13945874,13947494,13956836,13976648,13977196,13979150,13979737,13980361,13981040,13981703,13987540,13990529,14015132,14018191,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13872461,13881678,13919122,13920418,13924265,13926821,13927386,13927524,13945034,13945980,13947624,13957609,13976672,13977292,13979243,13979893,13980496,13981260,13981802,13987667,13990623,14015167,14018246,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	cmpl	cmpl	0,0,2,1,2,1,2,2,0,1,0,2,0,0,0,0,0,0,2,2,1,0,1,0,2,0,1,0,2,0,
10423128:86	NM_001258261	chrY	-	13869652	14101944	13871129	14100939	29	13869652,13872290,13881551,13918980,13920230,13924150,13926672,13927311,13927459,13944828,13945874,13947494,13956836,13976276,13977196,13979150,13979737,13980361,13981040,13987540,13990529,14015132,14018191,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13872461,13881678,13919122,13920418,13924265,13926821,13927386,13927524,13945034,13945980,13947624,13957609,13976672,13977292,13979243,13979827,13980496,13981260,13987667,13990623,14015167,14018246,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	cmpl	cmpl	0,0,2,1,2,1,2,2,0,1,0,2,0,0,0,0,0,0,2,1,0,1,0,2,0,1,0,2,0,
10423789:86	NM_001258255	chrY	-	13869652	14101944	13871129	14100939	29	13869652,13872290,13881551,13918980,13920230,13924150,13926672,13927311,13927459,13944828,13945874,13947494,13956836,13976648,13977196,13979150,13980361,13981040,13981703,13987540,13990529,14015132,14018191,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13872461,13881678,13919122,13920418,13924265,13926821,13927386,13927524,13945034,13945980,13947624,13957609,13976672,13977292,13979243,13980496,13981260,13981802,13987667,13990623,14015167,14018246,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	cmpl	cmpl	0,0,2,1,2,1,2,2,0,1,0,2,0,0,0,0,0,2,2,1,0,1,0,2,0,1,0,2,0,
10424450:86	NM_001258270	chrY	-	13869652	14101944	13872278	14100939	28	13869652,13872275,13881551,13918980,13920230,13924150,13926672,13927311,13927459,13944828,13945874,13947494,13956836,13976648,13977196,13979150,13981040,13981703,13987540,13990529,14015132,14018191,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13872461,13881678,13919122,13920418,13924265,13926821,13927386,13927524,13945034,13945980,13947624,13957609,13976672,13977292,13979243,13981260,13981802,13987667,13990623,14015167,14018246,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	cmpl	cmpl	-1,0,2,1,2,1,2,2,0,1,0,2,0,0,0,0,2,2,1,0,1,0,2,0,1,0,2,0,
10425092:86	NM_001258268	chrY	-	13869652	14101944	13872278	14100939	29	13869652,13872275,13881551,13918980,13920230,13924150,13926672,13927311,13927459,13944828,13945874,13947494,13956836,13976648,13977196,13979150,13980361,13981040,13981703,13987540,13990529,14015132,14018191,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13872461,13881678,13919122,13920418,13924265,13926821,13927386,13927524,13945034,13945980,13947624,13957609,13976672,13977292,13979243,13980496,13981260,13981802,13987667,13990623,14015167,14018246,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	cmpl	cmpl	-1,0,2,1,2,1,2,2,0,1,0,2,0,0,0,0,0,2,2,1,0,1,0,2,0,1,0,2,0,
10425754:86	NM_001258267	chrY	-	13869652	14101944	13872278	14100939	28	13869652,13872275,13881551,13918980,13920230,13924150,13926672,13927311,13927459,13944828,13945874,13947494,13956836,13976276,13977196,13979150,13981040,13981703,13987540,13990529,14015132,14018191,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13872461,13881678,13919122,13920418,13924265,13926821,13927386,13927524,13945034,13945980,13947624,13957609,13976672,13977292,13979243,13981260,13981802,13987667,13990623,14015167,14018246,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	cmpl	cmpl	-1,0,2,1,2,1,2,2,0,1,0,2,0,0,0,0,2,2,1,0,1,0,2,0,1,0,2,0,
10426396:86	NM_001258266	chrY	-	13869652	14101944	13871129	14100939	28	13869652,13872290,13881551,13918980,13920230,13924150,13926672,13927459,13944828,13945874,13947494,13956836,13976276,13977196,13979150,13980361,13981040,13981703,13987540,13990529,14015132,14018191,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13872461,13881678,13919122,13920418,13924265,13926821,13927524,13945034,13945980,13947624,13957609,13976672,13977292,13979243,13980496,13981260,13981802,13987667,13990623,14015167,14018246,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	cmpl	cmpl	0,0,2,1,2,1,2,0,1,0,2,0,0,0,0,0,2,2,1,0,1,0,2,0,1,0,2,0,
10427037:86	NM_001258265	chrY	-	13869652	14101944	13871129	14100939	24	13869652,13872290,13881551,13918980,13920230,13924150,13926672,13927311,13927459,13944828,13945874,13947494,13956836,13976276,13977196,13979150,13981040,13981703,13987540,13990529,14032266,14036008,14100527,14100787,	13871156,13872461,13881678,13919122,13920418,13924265,13926821,13927386,13927524,13945034,13945980,13947624,13957609,13976672,13977292,13979243,13981260,13981802,13987667,13990623,14032387,14036067,14100591,14101944,	0	UTY	cmpl	cmpl	0,0,2,1,2,1,2,2,0,1,0,2,0,0,0,0,2,2,1,0,2,0,2,0,
10427598:86	NM_001258269	chrY	-	13869652	14101944	13872278	14100939	30	13869652,13872275,13881551,13918980,13920230,13924150,13926672,13927311,13927459,13944828,13945874,13947494,13956836,13976648,13977196,13979150,13979737,13980361,13981040,13981703,13987540,13990529,14015132,14018191,14032266,14036008,14070290,14091394,14100527,14100787,	13871156,13872461,13881678,13919122,13920418,13924265,13926821,13927386,13927524,13945034,13945980,13947624,13957609,13976672,13977292,13979243,13979827,13980496,13981260,13981802,13987667,13990623,14015167,14018246,14032387,14036067,14070340,14091503,14100591,14101944,	0	UTY	cmpl	cmpl	-1,0,2,1,2,1,2,2,0,1,0,2,0,0,0,0,0,0,2,2,1,0,1,0,2,0,1,0,2,0,
10428280:87	NM_001206850	chrY	+	15143881	15465242	15344422	15462536	6	15143881,15340732,15344390,15445461,15451003,15461686,	15144215,15340792,15344543,15445647,15451793,15465242,	0	NLGN4Y	cmpl	cmpl	-1,-1,0,1,1,2,
10428485:87	NR_046355	chrY	+	15144778	15465242	15465242	15465242	7	15144778,15243282,15340732,15344390,15445461,15451003,15461686,	15144846,15243865,15340792,15344543,15445647,15451793,15465242,	0	NLGN4Y	unk	unk	-1,-1,-1,-1,-1,-1,-1,
10428710:87	NM_001164238	chrY	+	15243294	15354823	15243393	15354811	4	15243294,15340732,15344390,15354725,	15243865,15340792,15344543,15354823,	0	NLGN4Y	cmpl	cmpl	0,1,1,1,
10428873:87	NR_028319	chrY	+	15145847	15465242	15465242	15465242	6	15145847,15243282,15344390,15445461,15451003,15461686,	15146210,15243865,15344543,15445647,15451793,15465242,	0	NLGN4Y	unk	unk	-1,-1,-1,-1,-1,-1,
10429077:87	NM_014893	chrY	+	15145019	15465242	15243393	15462536	6	15145019,15243294,15344390,15445461,15451003,15461686,	15145172,15243865,15344543,15445647,15451793,15465242,	0	NLGN4Y	cmpl	cmpl	-1,0,1,1,1,2,
10429278:91	NM_001291738	chrY	-	19611913	19897738	19613740	19613983	2	19611913,19897625,	19614091,19897738,	0	CD24	cmpl	cmpl	0,-1,
10429400:91	NR_125736	chrY	-	19493774	19697277	19697277	19697277	5	19493774,19498341,19533641,19689997,19697214,	19494108,19498479,19533756,19690072,19697277,	0	TTTY14	unk	unk	-1,-1,-1,-1,-1,
10429583:91	NR_125735	chrY	-	19493774	19698821	19698821	19698821	3	19493774,19498341,19698318,	19494108,19498479,19698821,	0	TTTY14	unk	unk	-1,-1,-1,
10429724:91	NR_125734	chrY	-	19493774	19698821	19698821	19698821	4	19493774,19498341,19689997,19698318,	19494108,19498479,19690072,19698821,	0	TTTY14	unk	unk	-1,-1,-1,-1,
10429886:91	NR_125733	chrY	-	19493774	19698821	19698821	19698821	5	19493774,19554016,19554630,19689997,19698318,	19494108,19554115,19554749,19690072,19698821,	0	TTTY14	unk	unk	-1,-1,-1,-1,-1,
10430069:91	NR_125737	chrY	-	19553724	19697277	19697277	19697277	3	19553724,19689997,19697214,	19554115,19690072,19697277,	0	TTTY14	unk	unk	-1,-1,-1,
10430210:91	NR_001543	chrY	-	19553724	19698821	19698821	19698821	2	19553724,19698318,	19554115,19698821,	0	TTTY14	unk	unk	-1,-1,
10430330:94	NM_152585	chrY	+	22864397	22973416	22960982	22973138	12	22864397,22960978,22961559,22964686,22966779,22968942,22970012,22970563,22971108,22972142,22972339,22972839,	22864505,22961091,22961663,22964864,22966932,22969057,22970123,22970674,22971219,22972253,22972428,22973416,	0	RBMY1F	cmpl	cmpl	-1,0,1,0,1,1,2,2,2,2,2,1,
10430652:94	NM_001303410	chrY	+	22864397	22973416	22960982	22972912	12	22864397,22960978,22961559,22964686,22966779,22968942,22970012,22970563,22971108,22972142,22972339,22972839,	22864505,22961091,22961663,22964864,22966932,22969057,22970123,22970674,22971219,22972253,22972423,22973416,	0	RBMY1F	cmpl	cmpl	-1,0,1,0,1,1,2,2,2,2,2,2,
10430977:94	NR_110413	chrY	-	22657226	22703019	22703019	22703019	13	22657226,22658419,22659081,22659398,22661284,22663086,22676818,22677602,22684899,22685293,22695484,22702174,22702818,	22657904,22658537,22659278,22659484,22661620,22663176,22677172,22677721,22684985,22685516,22695625,22702484,22703019,	0	LOC101929148	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
10431335:95	NM_001005375	chrY	-	23684889	23754642	23690744	23754335	23	23684889,23690709,23695381,23696160,23698545,23708331,23710708,23713104,23715487,23717883,23720274,23722719,23724191,23724420,23724920,23725532,23725898,23745879,23746108,23746608,23747220,23747586,23754332,	23686746,23690808,23695416,23696232,23698617,23708403,23710780,23713176,23715559,23717955,23720346,23722791,23724331,23724484,23724972,23725624,23726045,23746019,23746172,23746660,23747312,23747733,23754642,	0	DAZ4	cmpl	cmpl	-1,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,2,0,0,0,
10431878:95	NM_020420	chrY	-	23684889	23754642	23690744	23754335	17	23684889,23690709,23695381,23696160,23708331,23710708,23713104,23715487,23717883,23720274,23722719,23724191,23724420,23724920,23725532,23725898,23754332,	23686746,23690808,23695416,23696232,23708403,23710780,23713176,23715559,23717955,23720346,23722791,23724331,23724484,23724972,23725624,23726045,23754642,	0	DAZ4	cmpl	cmpl	-1,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,
10432298:95	NM_004081	chrY	-	23684889	23754627	23690744	23754335	28	23684889,23690709,23695381,23696160,23698545,23708331,23710708,23713104,23715487,23717883,23720274,23722719,23724191,23724420,23724920,23725532,23725898,23735031,23735260,23735760,23736372,23736738,23745879,23746108,23746608,23747220,23747586,23754332,	23686746,23690808,23695416,23696232,23698617,23708403,23710780,23713176,23715559,23717955,23720346,23722791,23724331,23724484,23724972,23725624,23726045,23735171,23735324,23735812,23736464,23736885,23746019,23746172,23746660,23747312,23747733,23754627,	0	DAZ1	cmpl	cmpl	-1,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,2,0,0,1,0,2,0,0,0,
10432938:97	NM_001005375	chrY	+	25389354	25462575	25389661	25456710	23	25389354,25396265,25396686,25397338,25397826,25397979,25407113,25407534,25408186,25408674,25408827,25410367,25412810,25415200,25417596,25419980,25427133,25429510,25448837,25451222,25452039,25456646,25460718,	25389664,25396412,25396778,25397390,25397890,25398119,25407260,25407626,25408238,25408738,25408967,25410439,25412882,25415272,25417668,25420052,25427205,25429582,25448909,25451294,25452074,25456745,25462575,	0	DAZ4	cmpl	cmpl	0,0,0,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,-1,
10433481:97	NM_001005786	chrY	+	25389377	25462575	25389661	25456710	16	25389377,25407113,25407534,25408186,25408674,25408827,25410367,25412810,25419980,25444068,25446452,25448837,25451222,25452039,25456646,25460718,	25389664,25407260,25407626,25408238,25408738,25408967,25410439,25412882,25420052,25444140,25446524,25448909,25451294,25452074,25456745,25462575,	0	DAZ2	cmpl	cmpl	0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,-1,
10433884:97	NM_020364	chrY	+	25389354	25462575	25389661	25456710	19	25389354,25407113,25407534,25408186,25408674,25408827,25410367,25412810,25415200,25417596,25419981,25422376,25424753,25427133,25429510,25451222,25452039,25456646,25460718,	25389664,25407260,25407626,25408238,25408738,25408967,25410439,25412882,25415272,25417669,25420052,25422448,25424825,25427205,25429582,25451294,25452074,25456745,25462575,	0	DAZ3	cmpl	cmpl	0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,2,-1,
10434344:97	NM_001005785	chrY	+	25389377	25462575	25389661	25456710	23	25389377,25407113,25407534,25408186,25408674,25408827,25410367,25412810,25415200,25417596,25419980,25422376,25424753,25429510,25439298,25441683,25444068,25446452,25448837,25451222,25452039,25456646,25460718,	25389664,25407260,25407626,25408238,25408738,25408967,25410439,25412882,25415272,25417668,25420052,25422448,25424825,25429582,25439370,25441755,25444140,25446524,25448909,25451294,25452074,25456745,25462575,	0	DAZ2	cmpl	cmpl	0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,
10434887:97	NM_020420	chrY	+	25389354	25462575	25389661	25456710	17	25389354,25407113,25407534,25408186,25408674,25408827,25410367,25412810,25415200,25417596,25419980,25427133,25429510,25451222,25452039,25456646,25460718,	25389664,25407260,25407626,25408238,25408738,25408967,25410439,25412882,25415272,25417668,25420052,25427205,25429582,25451294,25452074,25456745,25462575,	0	DAZ4	cmpl	cmpl	0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,-1,
10435307:586	NR_028057	chrY	+	132990	160022	160022	160022	9	132990,138148,140833,145399,147314,148165,149701,155763,159259,	133061,138351,140981,145536,147443,148321,149885,156059,160022,	0	PLCXD1	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,
10435531:586	NM_012227	chrY	-	161416	170887	161740	170887	6	161416,164026,164398,168085,169432,170816,	161864,164179,164547,168294,169591,170887,	0	GTPBP6	cmpl	incmpl	2,2,0,1,1,2,
10435702:586	NM_018390	chrY	+	138060	160022	140854	156002	7	138060,140833,145399,147314,148165,149701,155763,	138351,140981,145536,147443,148321,149885,160022,	0	PLCXD1	cmpl	cmpl	-1,0,1,0,0,0,1,
10435888:594	NM_001012288	chrY	-	1274893	1291616	1274893	1285338	5	1274893,1277418,1281271,1285325,1291448,	1275014,1277581,1281405,1285492,1291616,	0	CRLF2	incmpl	cmpl	1,0,1,0,-1,
10436060:594	NM_022148	chrY	-	1274893	1291616	1274893	1291527	6	1274893,1277418,1281271,1285325,1287698,1291448,	1275014,1277581,1281405,1285492,1287801,1291616,	0	CRLF2	incmpl	cmpl	1,0,1,2,1,0,
10436246:594	NR_110830	chrY	-	1274893	1291616	1291616	1291616	6	1274893,1277663,1281271,1285325,1287698,1291448,	1275014,1278008,1281405,1285492,1287798,1291616,	0	CRLF2	unk	unk	-1,-1,-1,-1,-1,-1,
10436434:595	NR_037461	chrY	+	1372810	1372885	1372885	1372885	1	1372810,	1372885,	0	MIR3690	unk	unk	-1,
10436529:595	NM_172249	chrY	+	1347692	1388828	1361596	1384394	9	1347692,1353647,1361570,1364670,1367411,1367651,1369229,1384338,1388294,	1347772,1353735,1361672,1364813,1367535,1367781,1369402,1384420,1388828,	0	CSF2RA	cmpl	cmpl	-1,-1,0,1,0,1,2,1,-1,
10436771:595	NM_172247	chrY	+	1361570	1388828	1361596	1384394	10	1361570,1364670,1367411,1367651,1369229,1373220,1374319,1379383,1384338,1388294,	1361672,1364813,1367535,1367781,1369402,1373354,1374349,1379519,1384420,1388828,	0	CSF2RA	cmpl	cmpl	0,1,0,1,2,1,0,0,1,-1,
10437030:595	NM_172246	chrY	+	1347692	1388828	1361596	1388482	11	1347692,1353647,1361570,1364670,1367411,1367651,1369229,1373220,1374319,1379383,1388294,	1347772,1353735,1361672,1364813,1367535,1367781,1369402,1373354,1374349,1379519,1388828,	0	CSF2RA	cmpl	cmpl	-1,-1,0,1,0,1,2,1,0,0,1,
10437308:595	NM_172245	chrY	+	1347692	1388828	1361596	1388372	13	1347692,1353647,1361570,1364670,1367411,1367651,1369229,1373220,1374319,1379383,1382815,1384338,1388294,	1347772,1353711,1361672,1364813,1367535,1367781,1369402,1373354,1374349,1379519,1382912,1384420,1388828,	0	CSF2RA	cmpl	cmpl	-1,-1,0,1,0,1,2,1,0,0,1,2,0,
10437622:595	NM_001161530	chrY	+	1361570	1388828	1361596	1388372	12	1361570,1364670,1367411,1367651,1369229,1373220,1374319,1379383,1382153,1382815,1384338,1388294,	1361672,1364813,1367535,1367781,1369402,1373354,1374349,1379519,1382255,1382912,1384420,1388828,	0	CSF2RA	cmpl	cmpl	0,1,0,1,2,1,0,0,1,1,2,0,
10437919:595	NM_001161529	chrY	+	1347692	1388828	1361596	1388372	14	1347692,1353647,1361301,1361570,1364670,1367411,1367651,1369229,1373220,1374319,1379383,1382815,1384338,1388294,	1347772,1353711,1361453,1361672,1364813,1367535,1367781,1369402,1373354,1374349,1379519,1382912,1384420,1388828,	0	CSF2RA	cmpl	cmpl	-1,-1,-1,0,1,0,1,2,1,0,0,1,2,0,
10438255:595	NM_001161532	chrY	+	1347692	1388828	1367707	1388372	11	1347692,1361570,1367411,1367651,1369229,1373220,1374319,1379383,1382815,1384338,1388294,	1347772,1361672,1367535,1367781,1369402,1373354,1374349,1379519,1382912,1384420,1388828,	0	CSF2RA	cmpl	cmpl	-1,-1,-1,0,2,1,0,0,1,2,0,
10438537:595	NM_001161531	chrY	+	1347692	1384711	1361596	1384628	13	1347692,1353647,1361570,1364670,1367411,1367651,1369229,1373220,1374319,1379383,1382815,1384338,1384520,	1347772,1353735,1361672,1364813,1367535,1367781,1369402,1373354,1374349,1379519,1382912,1384420,1384711,	0	CSF2RA	cmpl	cmpl	-1,-1,0,1,0,1,2,1,0,0,1,2,0,
10438854:595	NR_027760	chrY	+	1347692	1388828	1388828	1388828	12	1347692,1353647,1361570,1364670,1367411,1367651,1369229,1373220,1374319,1382815,1384338,1388294,	1347772,1353735,1361672,1364813,1367535,1367781,1369402,1373354,1374349,1382912,1384420,1388828,	0	CSF2RA	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
10439158:595	NM_006140	chrY	+	1347692	1388828	1361596	1388372	13	1347692,1353647,1361570,1364670,1367411,1367651,1369229,1373220,1374319,1379383,1382815,1384338,1388294,	1347772,1353735,1361672,1364813,1367535,1367781,1369402,1373354,1374349,1379519,1382912,1384420,1388828,	0	CSF2RA	cmpl	cmpl	-1,-1,0,1,0,1,2,1,0,0,1,2,0,
10439472:596	NM_001173473	chrY	-	1482031	1532655	1482161	1521129	13	1482031,1491624,1496865,1497874,1500550,1504417,1506626,1511161,1513914,1514586,1517989,1521078,1532510,	1482382,1491747,1497009,1498007,1500735,1504580,1507014,1511270,1513976,1514651,1518037,1521210,1532655,	0	ASMTL	cmpl	cmpl	1,1,1,0,1,0,2,1,2,0,0,0,-1,
10439787:596	NM_001636	chrY	-	1465044	1471039	1465494	1470902	4	1465044,1466171,1468133,1470791,	1465652,1466312,1468620,1471039,	0	SLC25A6	cmpl	cmpl	1,1,0,0,
10439937:596	NR_130733	chrY	+	1475917	1478291	1478291	1478291	3	1475917,1477717,1478259,	1476117,1477851,1478291,	0	LINC00106	unk	unk	-1,-1,-1,
10440072:596	NM_001173474	chrY	-	1482031	1531870	1482161	1531733	12	1482031,1491624,1496865,1497874,1500550,1504417,1506626,1511161,1513914,1514586,1521078,1531640,	1482382,1491747,1497009,1498007,1500735,1504580,1507014,1511270,1513976,1514651,1521210,1531870,	0	ASMTL	cmpl	cmpl	1,1,1,0,1,0,2,1,2,0,0,0,
10440368:596	NM_004192	chrY	-	1482031	1531870	1482161	1531733	13	1482031,1491624,1496865,1497874,1500550,1504417,1506626,1511161,1513914,1514586,1517989,1521078,1531640,	1482382,1491747,1497009,1498007,1500735,1504580,1507014,1511270,1513976,1514651,1518037,1521210,1531870,	0	ASMTL	cmpl	cmpl	1,1,1,0,1,0,2,1,2,0,0,0,0,
10440679:596	NR_026711	chrY	+	1479423	1494314	1494314	1494314	6	1479423,1480354,1482353,1491635,1492654,1493635,	1479479,1481118,1482478,1491781,1493203,1494314,	0	ASMTL-AS1	unk	unk	-1,-1,-1,-1,-1,-1,
10440871:596	NR_026710	chrY	+	1479423	1492479	1492479	1492479	4	1479423,1480354,1482353,1491635,	1479479,1481118,1482478,1492479,	0	ASMTL-AS1	unk	unk	-1,-1,-1,-1,
10441025:597	NM_005088	chrY	+	1670485	1681411	1672355	1680487	5	1670485,1672336,1674276,1678084,1679551,	1670662,1673117,1674425,1678325,1681411,	0	AKAP17A	cmpl	cmpl	-1,0,0,2,0,
10441194:597	NR_027383	chrY	+	1670485	1681407	1681407	1681407	6	1670485,1672336,1674276,1678084,1679030,1679551,	1670662,1673117,1674425,1678325,1679100,1681407,	0	AKAP17A	unk	unk	-1,-1,-1,-1,-1,-1,
10441384:603	NM_004729	chrY	-	2414454	2429008	2416675	2418760	2	2414454,2428857,	2418810,2429008,	0	ZBED1	cmpl	cmpl	0,-1,
10441497:603	NM_001171136	chrY	-	2414454	2429008	2416675	2418760	2	2414454,2428857,	2418813,2429008,	0	ZBED1	cmpl	cmpl	0,-1,
10441613:603	NM_001171135	chrY	-	2414454	2428580	2416675	2418760	2	2414454,2428351,	2418813,2428580,	0	ZBED1	cmpl	cmpl	0,-1,
10441729:604	NR_037842	chrY	-	2541031	2543388	2543388	2543388	2	2541031,2542757,	2541737,2543388,	0	LINC00102	unk	unk	-1,-1,
10441845:604	NR_033380	chrY	+	2537305	2585270	2585270	2585270	9	2537305,2539036,2540190,2543856,2546780,2547469,2551425,2554637,2583067,	2537522,2539079,2540259,2544010,2546825,2547538,2551494,2554683,2585270,	0	CD99P1	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,
10442091:604	NR_033381	chrY	+	2537305	2566370	2566370	2566370	10	2537305,2539036,2540190,2543856,2546780,2547469,2550730,2551425,2554637,2566014,	2537522,2539079,2540259,2544010,2546825,2547538,2550775,2551494,2554683,2566370,	0	CD99P1	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
10442357:604	NR_106737	chrY	+	2537231	2537295	2537295	2537295	1	2537231,	2537295,	0	MIR6089	unk	unk	-1,
10442452:605	NM_003140	chrY	-	2714895	2715782	2715029	2715644	1	2714895,	2715782,	0	SRY	cmpl	cmpl	0,
10442544:605	NR_003254	chrY	+	2680336	2703037	2703037	2703037	3	2680336,2698590,2702756,	2680376,2698632,2703037,	0	XGY2	unk	unk	-1,-1,-1,
